"myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2","cluster","gene"
0.783,1.01125611383101,0.566,1.48382545280158,0.889,0.353,"2","MCM10"
0.782,1.10666351818555,0.564,1.60073035398767,1,0.67,"2","SMC2"
0.782,0.720099327375054,0.564,1.03948967653157,1,0.847,"2","LSM5"
0.782,1.09461224730448,0.564,1.58286349033425,0.905,0.494,"2","RAD51AP1"
0.782,0.833668711176008,0.564,1.20566029641782,0.937,0.481,"2","ZWINT"
0.782,0.738629811641265,0.564,1.12401636489073,1,0.809,"2","RP11-492M23.2"
0.781,1.41312121385188,0.562,2.1866593008781,0.683,0.146,"2","FEZF1-AS1"
0.781,1.13967591918187,0.562,1.66790416458668,0.746,0.193,"2","PTX3"
0.781,0.536105155987254,0.562,0.776393095189488,0.984,0.542,"2","DTYMK"
0.781,1.0765918110418,0.562,1.56449443228009,0.984,0.755,"2","RP13-104F24.1"
0.781,0.568906429201138,0.562,0.8295361382009,0.984,0.584,"2","TIMELESS"
0.78,0.627736794081994,0.56,0.913387250459441,1,0.975,"2","RP11-50D9.1"
0.78,0.783072900304957,0.56,1.13148642020776,1,0.674,"2","HAUS1"
0.78,1.29035381382284,0.56,1.86259642195149,1,0.852,"2","TOP2A"
0.78,0.850999324389024,0.56,1.22788839484401,1,0.998,"2","NAP1L1"
0.779,0.807203458809623,0.558,1.16460358136523,1,0.993,"2","NPM1"
0.779,0.881850842438085,0.558,1.27361561395187,1,0.775,"2","SMC4"
0.779,0.97012153299161,0.558,1.40274279899221,0.937,0.483,"2","NDC80"
0.778,0.591020324042512,0.556,1.11942771426384,0.984,0.616,"2","RPSAP15"
0.778,0.692273888982911,0.556,0.998875014233901,1,1,"2","HNRNPA2B1"
0.778,0.769849936553867,0.556,1.11168460162138,1,0.856,"2","PAIP2"
0.778,0.98366376940031,0.556,1.42472943853426,0.952,0.528,"2","NAA50"
0.778,0.488656495726985,0.556,0.710667440306977,0.968,0.519,"2","ENOSF1"
0.778,0.904269580683704,0.556,1.31135529917738,0.968,0.607,"2","CASC5"
0.777,0.506375804964201,0.554,0.976200499282998,1,0.706,"2","HNRNPA1P8"
0.777,0.84795124561973,0.554,1.2258104324648,0.984,0.634,"2","NT5C3A"
0.777,0.547637011646722,0.554,0.794880600902223,0.968,0.553,"2","GINS2"
0.776,1.01938395327304,0.552,1.48575385479381,0.889,0.425,"2","STK26"
0.776,0.36336780634686,0.552,0.674839524130754,1,0.578,"2","RPS3AP25"
0.776,0.255351233827423,0.552,0.372132199609856,0.889,0.351,"2","DNPH1"
0.776,1.30792183180323,0.552,1.90663857453031,0.841,0.344,"2","CENPH"
0.776,1.75101579333538,0.552,2.53278351596341,0.921,0.533,"2","SGOL2"
0.776,0.896604073179813,0.552,1.30829667909255,1,0.809,"2","AC007969.5"
0.776,0.324713143174976,0.552,0.470684960809976,0.968,0.564,"2","SALL2"
0.776,0.836323087306122,0.552,1.22517965533043,0.889,0.524,"2","NDC1"
0.775,0.97282515418199,0.55,1.40571266003934,1,0.737,"2","MRPL3"
0.775,0.830283169126841,0.55,1.19919321913104,1,0.937,"2","SMC3"
0.775,1.42507622208094,0.55,2.10139896557716,0.841,0.389,"2","KIF14"
0.774,1.23989215268737,0.548,1.86809400841285,0.778,0.267,"2","C20orf27"
0.774,1.08111588929674,0.548,1.56641699371103,0.889,0.463,"2","BLM"
0.774,0.773663646279932,0.548,1.11742136631282,0.857,0.416,"2","CDC20"
0.773,0.841983556425173,0.546,1.2168721206923,1,0.946,"2","EIF1AX"
0.773,1.10500386509297,0.546,1.59897896872372,1,0.87,"2","MMS22L"
0.773,1.61018192865246,0.546,2.5482700432891,0.683,0.169,"2","FZD5"
0.773,0.804829697160736,0.546,1.16545069568079,1,0.694,"2","PRMT1"
0.773,0.626071611908093,0.546,0.93014710547223,0.746,0.193,"2","MRPL12"
0.773,1.03400178765642,0.546,1.4927362724932,1,0.816,"2","NAE1"
0.773,0.417691249076441,0.546,0.617650426292519,0.841,0.294,"2","COL2A1"
0.772,0.84910069038135,0.544,1.22569522778795,1,0.894,"2","PSMA2.1"
0.772,1.04013943813288,0.544,1.50126872858587,1,0.991,"2","WTAP"
0.772,0.920739738487963,0.544,1.32895515497616,1,0.955,"2","HDAC2"
0.772,0.882134741737794,0.544,1.27393562709882,0.968,0.796,"2","CTB-43P18.1"
0.772,0.540535912629136,0.544,0.79237276603442,1,0.708,"2","IGF2BP1"
0.772,0.792717901440025,0.544,1.14473330756252,0.968,0.519,"2","CDKN3"
0.772,0.72119459368229,0.544,1.04050569444979,1,0.993,"2","HMGN2"
0.771,0.271807917137534,0.542,0.40048400970192,0.984,0.542,"2","RBM10"
0.771,0.57735809204294,0.542,0.842553085474253,0.921,0.418,"2","MGME1"
0.771,0.937209795759485,0.542,1.35674866008262,0.937,0.584,"2","CCDC18"
0.77,1.16094149818583,0.54,1.67690799489937,0.984,0.764,"2","GTF3C6"
0.77,0.734351733070271,0.54,1.07148175076329,0.968,0.501,"2","SNRPA"
0.77,0.491180120929706,0.54,0.711602114415763,1,0.654,"2","ARL2"
0.769,0.803789257191158,0.538,1.1793724069427,0.984,0.551,"2","NR6A1"
0.769,0.502525442963244,0.538,0.731352575950025,0.952,0.515,"2","CCDC124"
0.769,1.129985436943,0.538,1.63583232431194,0.857,0.398,"2","PRIM1"
0.768,0.593471372063457,0.536,0.858960896037069,0.952,0.499,"2","HMGN5"
0.768,0.118298314810059,0.536,0.172694361376874,1,0.499,"2","CXXC4"
0.768,1.4529969685537,0.536,2.10069886574385,0.873,0.454,"2","NUF2"
0.767,1.01880974958214,0.534,1.48651353864337,0.794,0.297,"2","ZIC1"
0.767,0.364978545253194,0.534,0.528711497926414,0.921,0.463,"2","APEH"
0.767,0.592272300354501,0.534,0.856800693829699,0.905,0.404,"2","FAM64A"
0.767,1.08438302729584,0.534,1.58118748059525,0.794,0.324,"2","USP44"
0.767,0.859178382499978,0.534,1.2531474790078,1,0.867,"2","RIC3"
0.767,1.13975465668478,0.534,1.78961507613988,0.937,0.634,"2","CCNJ"
0.766,0.752953289929915,0.532,1.08653997929981,1,1,"2","RBMX"
0.766,0.915196701063376,0.532,1.32654204761959,0.952,0.564,"2","IFT74"
0.766,1.13496503859144,0.532,1.64024063609075,0.968,0.613,"2","GGCT"
0.766,0.711010192267761,0.532,1.03581941092199,0.889,0.384,"2","DTL"
0.765,0.729862521815781,0.53,1.05350452628239,1,0.928,"2","SNHG6"
0.765,1.0201098159734,0.53,1.48702023023195,0.825,0.337,"2","CDCA2"
0.765,0.918464476003093,0.53,1.32587918719256,0.984,0.548,"2","LINC01021"
0.765,1.5858965929982,0.53,2.35327832401297,0.794,0.371,"2","MYLK"
0.765,0.489420225300406,0.53,0.715775709397001,1,0.719,"2","RPL41P2"
0.765,0.730542635329865,0.53,1.06225458440058,0.841,0.355,"2","SKA3"
0.764,0.892837894514919,0.528,1.29221513145727,0.873,0.434,"2","PBK"
0.764,1.16124999096221,0.528,1.68447522147058,0.921,0.492,"2","ZGRF1"
0.764,0.589760060658909,0.528,0.852560346261399,1,0.564,"2","RFC4"
0.764,0.946406860896136,0.528,1.39573684314879,0.762,0.249,"2","VAT1L"
0.764,0.700164916512701,0.528,1.01100932640072,1,0.834,"2","CENPF"
0.763,0.64652296522624,0.526,0.935145299874527,0.937,0.524,"2","MRPL15"
0.763,0.587297466020086,0.526,0.892255977069297,0.73,0.218,"2","PRDM5"
0.763,0.685463184438751,0.526,1.02301853305751,0.698,0.169,"2","CYYR1"
0.763,0.767287977445388,0.526,1.10921665322935,0.937,0.58,"2","HIBCH"
0.763,0.9483979160858,0.526,1.3795302363825,0.921,0.539,"2","SMC6"
0.763,0.850111199906417,0.526,1.51012615107538,0.794,0.229,"2","RPS20P35"
0.763,0.72352112403177,0.526,1.04620261218153,0.984,0.596,"2","FANCI"
0.763,0.434017881732525,0.526,0.630523428800331,0.921,0.467,"2","ZMYM1"
0.762,0.681145979725195,0.524,0.984930062431111,1,0.834,"2","CSE1L"
0.762,0.52485861317885,0.524,0.774557456749458,0.905,0.369,"2","GINS1"
0.762,0.475635977705137,0.524,0.706620080759859,0.905,0.474,"2","LAMA1"
0.762,0.91208014918145,0.524,1.31684785103816,1,0.939,"2","EID1"
0.762,0.542300799605467,0.524,0.782475863996767,1,0.998,"2","HSP90AA1"
0.762,1.6966609610768,0.524,2.45184124445036,0.937,0.622,"2","PPP2R3C"
0.762,0.867881244273224,0.524,1.27471936077694,0.968,0.521,"2","H2AFY2"
0.761,0.559429695845713,0.522,0.80725164760829,1,0.98,"2","COX7C"
0.761,0.188319174265346,0.522,0.272263141613818,0.968,0.645,"2","KIF22"
0.761,0.517725372554493,0.522,0.748768076460223,0.968,0.649,"2","SIVA1"
0.76,1.33129122468557,0.52,1.9243508762836,0.984,0.656,"2","CENPE"
0.76,0.541448537132025,0.52,0.781204831767008,1,1,"2","PTMA"
0.76,1.12380953280728,0.52,1.64547452811038,0.73,0.227,"2","ASF1B"
0.76,0.628264825563234,0.52,1.00855492250818,1,0.692,"2","RPS7P1"
0.76,0.960280002146819,0.52,1.390005234485,1,0.771,"2","IFT81"
0.76,0.409790552558602,0.52,0.592603534754033,0.968,0.643,"2","VPS72"
0.759,1.05806388608084,0.518,1.5346636226391,0.841,0.413,"2","EXOSC3"
0.759,0.855291457737043,0.518,1.23597851748573,1,0.784,"2","RP11-761N21.2"
0.759,1.3893993577744,0.518,2.00813408086514,0.841,0.479,"2","CMC1"
0.759,0.750645462891703,0.518,1.09144980054469,0.984,0.715,"2","CH507-154B10.2"
0.759,0.935602773822365,0.518,1.35374368244102,0.937,0.582,"2","SPAG16"
0.759,0.683292662218532,0.518,0.998556416607283,1,0.996,"2","AC007743.1"
0.759,1.25241023951068,0.518,1.89179083827638,0.984,0.825,"2","GREB1"
0.759,0.364039767645737,0.518,0.525993694709328,0.905,0.427,"2","AURKB"
0.758,0.917074856482449,0.516,1.35613096643321,1,0.827,"2","RP11-946L20.4"
0.758,0.0765655947524357,0.516,0.116632058512196,0.921,0.438,"2","RPL7AP11"
0.758,0.255783930962726,0.516,0.371211401452303,0.984,0.566,"2","KIF15"
0.758,0.747874576787295,0.516,1.08154680261062,0.937,0.569,"2","TPX2"
0.758,0.386077667330316,0.516,0.885576152902531,1,0.728,"2","EEF1A1P12"
0.758,0.91055504909423,0.516,1.36554039770705,0.937,0.656,"2","EIF4EP2"
0.758,0.512809850401093,0.516,0.741482086233056,0.968,0.566,"2","CENPN"
0.757,0.517484511274538,0.514,0.773535652661803,1,0.98,"2","EEF1A1P13"
0.757,1.49675772229687,0.514,2.17386305143914,0.81,0.416,"2","GEN1"
0.757,0.483877487998521,0.514,0.698753156044162,1,0.825,"2","BIRC5"
0.757,0.879584957583215,0.514,1.27227816490367,0.937,0.542,"2","MPHOSPH6"
0.757,0.648848118087436,0.514,0.938650995784325,0.984,0.699,"2","TUFM"
0.757,0.941790028114567,0.514,1.36884762140621,0.762,0.319,"2","OIP5"
0.756,0.552427882515249,0.512,0.798641954162957,0.921,0.571,"2","TBPL1"
0.756,0.682143185989325,0.512,1.0502196258478,1,0.796,"2","AC010468.1"
0.756,0.145849715651531,0.512,0.218688203593319,0.746,0.198,"2","NUDT6"
0.756,1.03637233893479,0.512,1.49986006858035,1,0.998,"2","LINC00504"
0.756,0.758485248488289,0.512,1.09461838006398,1,0.971,"2","ZNF638"
0.756,0.619178254248846,0.512,0.8992923374447,0.952,0.573,"2","ISYNA1"
0.756,0.591965616404659,0.512,0.854203792622995,1,1,"2","SUMO2"
0.756,0.750782075586637,0.512,1.08545511074268,1,0.946,"2","SERBP1"
0.755,0.695491821201963,0.51,1.31554245655475,0.698,0.209,"2","CRB2"
0.755,0.346894349315748,0.51,0.505689890274398,1,0.769,"2","PI4KAP1"
0.755,0.586773064094868,0.51,0.848207919374723,0.984,0.706,"2","TMEM230"
0.755,0.0970165689692912,0.51,0.140566030199505,0.937,0.461,"2","SPAG5"
0.755,0.523531022158232,0.51,0.772482429047886,0.921,0.467,"2","RTKN2"
0.755,0.882016874579932,0.51,1.272671801306,1,0.766,"2","MTATP8P1"
0.754,1.36647246834895,0.508,1.97898761441534,0.794,0.396,"2","TTK"
0.754,0.707873046411889,0.508,1.05478045585113,0.746,0.265,"2","FKBP5"
0.754,0.817658541624543,0.508,1.18840368244345,0.889,0.488,"2","PCIF1"
0.754,0.108332771408105,0.508,0.168110312121824,1,0.827,"2","RP11-592N21.1"
0.754,0.844944824573165,0.508,1.2272997356827,0.825,0.411,"2","ISCA2"
0.754,0.618377717665237,0.508,0.894945652849623,1,0.683,"2","PPP1CA"
0.754,1.20449870002907,0.508,1.77772705263241,0.81,0.362,"2","SCCPDH"
0.754,0.418740744872272,0.508,0.639223572357548,1,0.796,"2","RP11-203F10.6"
0.754,0.76319375278604,0.508,1.14972274929037,1,0.993,"2","MAB21L3"
0.754,0.386465628708319,0.508,0.560858124810088,1,0.712,"2","NUDC"
0.753,0.660613370709086,0.506,0.957483144866921,0.937,0.548,"2","FAM49B"
0.753,0.456341946293289,0.506,0.666967519098242,0.889,0.396,"2","SLC25A13"
0.753,1.2918466003441,0.506,1.91225024946043,0.73,0.283,"2","RRP7A"
0.753,0.679793236450987,0.506,0.984480666785442,0.873,0.443,"2","RNASEH2A"
0.753,0.771734697186557,0.506,1.11663416681269,1,0.843,"2","MARCKSL1"
0.752,0.558811831581517,0.504,0.816721744517952,0.746,0.267,"2","TACC3"
0.752,0.980364476633251,0.504,1.41645517824305,0.952,0.654,"2","HAT1"
0.752,1.15497752348862,0.504,1.6682115068019,0.984,0.822,"2","METTL5"
0.752,0.932031719027245,0.504,1.34940644631686,0.873,0.508,"2","CCDC138"
0.752,0.459613992095662,0.504,0.668437405040888,0.921,0.53,"2","OSBPL1A"
0.752,0.926513000973546,0.504,1.36179871805303,0.921,0.458,"2","ARHGAP11A"
0.752,0.518659664447621,0.504,0.779213295149127,0.73,0.236,"2","PRSS23"
0.751,0.591208410139118,0.502,0.857696034940041,0.905,0.506,"2","KIF4A"
0.751,0.221330107469524,0.502,0.320175484193005,0.937,0.575,"2","NRCAM"
0.751,0.90331731324553,0.502,1.30515779828465,0.937,0.557,"2","ARL4A"
0.751,0.760135815322376,0.502,1.11617650342099,0.841,0.407,"2","MRS2"
0.751,0.639249963067432,0.502,0.930446445694482,0.794,0.324,"2","CDC25C"
0.751,0.786274209330807,0.502,1.13474638999227,0.952,0.672,"2","CCNB1"
0.751,0.757568097320619,0.502,1.09354565233697,1,0.912,"2","CCT8"
0.751,1.86897230608297,0.502,2.71829647000606,0.714,0.27,"2","AP001347.6"
0.751,0.845780221708786,0.502,1.2310674745434,0.857,0.389,"2","WWOX"
0.751,0.783641989780414,0.502,1.13733995983321,0.952,0.566,"2","GCSH"
0.751,0.42748206293241,0.502,0.617063925479769,0.952,0.647,"2","CCNB2"
0.751,0.584361389358828,0.502,0.843876830005167,1,0.8,"2","HELLS"
0.751,0.488862307821342,0.502,0.721449061427003,1,0.674,"2","NES"
0.75,1.156587024269,0.5,1.78185712447922,0.762,0.315,"2","RP2"
0.75,0.792955056081469,0.5,1.18604534602082,1,0.663,"2","RPL35P2"
0.75,1.39540436386405,0.5,2.03496474273194,0.683,0.175,"2","HIST1H4K"
0.75,1.00399539314161,0.5,1.45660762913064,0.81,0.384,"2","PLK4"
0.75,0.617803214636946,0.5,2.05069061180487,0.73,0.272,"2","RNPS1P1"
0.75,0.565971041723713,0.5,0.827478887472467,0.81,0.369,"2","MRPL38"
0.75,1.16921764066368,0.5,1.6882621302483,0.937,0.694,"2","ZNF770"
0.75,0.516108545520988,0.5,0.745826360476819,1,0.784,"2","RRM1"
0.75,0.52083883607041,0.5,0.760710351367867,0.857,0.425,"2","DDIT4"
0.75,0.956484633244871,0.5,1.40481374824631,1,0.957,"2","RABGAP1L-IT1"
0.749,0.725438709633575,0.498,1.05779240632407,0.905,0.472,"2","MIS18A"
0.749,1.55047072727037,0.498,2.24922256023142,0.937,0.744,"2","RPL17-C18orf32"
0.749,0.426104750207989,0.498,0.618299377086491,0.889,0.503,"2","POLI"
0.749,1.32826186865592,0.498,1.93242220427265,0.683,0.202,"2","LINC01515"
0.749,0.454340544113463,0.498,0.704399918388901,1,0.921,"2","EEF1A1P11"
0.748,0.663800690899314,0.496,0.970047034746238,0.984,0.548,"2","ATAD2"
0.748,0.605833098720588,0.496,0.874798286735707,1,0.998,"2","HMGB1P5"
0.748,0.580992673377916,0.496,0.953157359300361,0.825,0.396,"2","HIC2"
0.748,0.691384333668252,0.496,0.999292950556319,0.984,0.721,"2","SAE1"
0.748,0.802955111069384,0.496,1.15996961944011,1,0.76,"2","LSM7"
0.748,0.855003623974403,0.496,1.24257074116109,0.889,0.481,"2","WDHD1"
0.748,0.561172767541714,0.496,1.3343458667721,0.921,0.494,"2","NPM1P39"
0.747,0.390381264050402,0.494,0.884344954163597,1,0.681,"2","RPL4P5"
0.747,0.821690969791255,0.494,1.19502553333309,0.825,0.409,"2","RAD54B"
0.747,0.500168428294989,0.494,0.88579851944976,1,0.804,"2","RPSAP47"
0.747,0.163655584958613,0.494,0.244394803687442,0.889,0.499,"2","NSUN5"
0.747,0.122059268759242,0.494,0.177416678271698,0.968,0.481,"2","ANLN"
0.747,0.75014046771955,0.494,1.08992542027026,0.81,0.31,"2","POLE2"
0.747,1.14782298776392,0.494,1.66265913562787,0.889,0.512,"2","PUS7L"
0.747,0.732014133787566,0.494,1.05652270422797,1,0.982,"2","RBBP4"
0.746,0.641742747470576,0.492,0.937717660701034,0.952,0.663,"2","HAUS6"
0.746,1.07672394398712,0.492,1.57641365291494,0.857,0.378,"2","MCM2"
0.746,0.701973065719019,0.492,1.01579264785413,0.889,0.492,"2","BUB1"
0.746,0.172807478419372,0.492,0.251682898298172,0.825,0.326,"2","TRAPPC6A"
0.746,0.878359494799604,0.492,1.28576222824467,0.984,0.665,"2","ATAD5"
0.746,0.702818299053252,0.492,1.019104989284,1,0.789,"2","RP11-175B9.3"
0.745,0.665591393154102,0.49,1.26029911891373,0.81,0.38,"2","FAM166A"
0.745,1.18526424635884,0.49,1.72955402883306,0.683,0.189,"2","HIST1H4J"
0.745,0.579101192293892,0.49,0.840754025580392,0.937,0.591,"2","NSD1"
0.745,0.509600615206021,0.49,1.37917069745336,1,0.948,"2","FGF5"
0.745,0.146338105207597,0.49,0.216028715428954,0.921,0.483,"2","SGTA"
0.745,0.234260308931388,0.49,0.339425892840059,0.905,0.429,"2","DCXR"
0.745,0.533556154384998,0.49,0.822391533069363,0.81,0.351,"2","RP13-1032I1.7"
0.745,0.510655931039365,0.49,0.73848855695962,0.921,0.67,"2","KIF20B"
0.745,0.595887548998244,0.49,0.860889286840855,1,0.778,"2","CDC123"
0.744,0.804561878040104,0.488,1.16446657563336,0.889,0.461,"2","HPRT1"
0.744,0.0882491959173901,0.488,0.129385458919023,0.921,0.521,"2","ZNF280C"
0.744,0.717685134209125,0.488,1.10130334731449,1,0.717,"2","RP11-349N19.2"
0.744,0.544549364187541,0.488,0.785756375993554,1,0.843,"2","CKS2"
0.744,0.41909784179102,0.488,0.613193050250834,0.968,0.544,"2","TMEM261"
0.744,0.387660226018703,0.488,0.559345736627307,1,0.881,"2","HMGB2"
0.744,0.727980517398009,0.488,1.05190382344383,0.968,0.708,"2","MRPL39"
0.744,0.606854768612439,0.488,0.883264529105104,0.794,0.342,"2","NCAPH"
0.744,0.485060394213359,0.488,0.713743746945144,1,0.962,"2","RPLP0P6"
0.744,0.276143250104909,0.488,0.404772421228395,0.889,0.396,"2","FOXM1"
0.744,0.620078065487316,0.488,0.915246317303262,0.841,0.429,"2","ARHGAP19"
0.743,0.609614683208284,0.486,0.887263775842706,0.841,0.382,"2","TBRG4"
0.743,0.398032191437018,0.486,0.582307126403379,0.984,0.715,"2","ANP32A"
0.743,0.556682493338029,0.486,0.808503510638046,0.857,0.373,"2","CCDC77"
0.743,0.177679465051168,0.486,0.262007904848001,0.762,0.303,"2","BAD"
0.742,0.665397431544459,0.484,0.973972037142542,0.746,0.274,"2","WDR34"
0.742,0.945611415900218,0.484,1.36704467249486,0.952,0.596,"2","RANBP17"
0.742,0.54135859623623,0.484,0.786449698620566,1,0.883,"2","SMARCA5"
0.742,0.322632590390089,0.484,0.474584124454318,0.968,0.672,"2","CH507-145C22.3"
0.742,0.957965409474283,0.484,1.41122173491106,0.683,0.218,"2","SHKBP1"
0.742,1.17118223351864,0.484,1.6974324061514,0.81,0.422,"2","LYRM1"
0.742,0.548065546589602,0.484,0.791141245021343,0.984,0.861,"2","ESD"
0.742,0.571403499617569,0.484,0.828044875109144,0.952,0.647,"2","ZBED5"
0.742,0.386890916077452,0.484,0.566489271422966,0.873,0.422,"2","INTS7"
0.741,0.582591523925382,0.482,0.841862648864327,0.921,0.539,"2","KIF23"
0.741,0.348855532980533,0.482,0.503488377835588,1,0.746,"2","NUSAP1"
0.741,0.82813036126366,0.482,1.24989795198812,1,0.991,"2","RP11-326N17.2"
0.741,0.890637536651337,0.482,1.29969367649744,0.889,0.454,"2","POLE"
0.74,0.90988263583628,0.48,1.32612097329011,0.857,0.44,"2","C7orf50"
0.74,1.7636682990064,0.48,2.587505174296,0.651,0.196,"2","MMRN1"
0.74,0.619436391009898,0.48,0.895385407652574,0.952,0.674,"2","FANCL"
0.74,0.421938241478867,0.48,0.609025987060335,1,0.656,"2","CKS1B"
0.739,0.214048467919866,0.478,0.309234055082632,0.984,0.631,"2","TCEAL7"
0.739,0.495402194177374,0.478,0.730391007414148,0.794,0.371,"2","GSPT2"
0.739,0.828042875062388,0.478,1.2173695803044,0.952,0.744,"2","RP11-32K4.1"
0.739,0.511638714985814,0.478,0.747463251459052,1,0.98,"2","RPS3AP26"
0.739,0.839352498320528,0.478,1.22389388086634,0.905,0.503,"2","BMPR1B"
0.739,0.738116661767438,0.478,1.0661008593882,0.968,0.775,"2","ANAPC13"
0.739,0.161806098998404,0.478,1.56213150730962,0.937,0.69,"2","CTA-929C8.9"
0.739,0.413216382570714,0.478,0.650607229284462,0.825,0.357,"2","C21orf58"
0.739,0.428142971525605,0.478,0.632841155809786,0.905,0.53,"2","FIGN"
0.739,0.546509830498032,0.478,0.871056487979462,1,0.863,"2","RPSAP54"
0.739,0.747422471363732,0.478,1.0833353789682,0.825,0.427,"2","PARPBP"
0.739,0.889525179014494,0.478,1.28594322128978,0.921,0.58,"2","YEATS4"
0.738,1.47505242712959,0.476,2.13922902568067,0.794,0.447,"2","FAM122B"
0.738,0.551757846696832,0.476,0.801296050031649,0.984,0.78,"2","EIF4H"
0.738,0.840265235703767,0.476,1.21437021013416,0.984,0.739,"2","IGF2BP3"
0.738,0.900988513917667,0.476,1.31143982884926,0.825,0.445,"2","PRIM2"
0.738,0.533875895273676,0.476,0.770301674627877,1,0.996,"2","SRSF3"
0.738,0.347628673624595,0.476,0.504901856819572,0.968,0.672,"2","AP3B1"
0.738,0.798168250662726,0.476,1.1569441407885,0.937,0.584,"2","PPAT"
0.738,0.615701087168342,0.476,0.914229310801167,0.841,0.42,"2","GTSE1"
0.738,0.714002269559385,0.476,1.03227575326799,1,0.861,"2","XPO1"
0.738,1.38075726697031,0.476,2.00565886272458,0.651,0.213,"2","BORA"
0.738,0.413256149677723,0.476,0.596230981701565,1,1,"2","HNRNPA1"
0.738,0.351825898883986,0.476,0.507582912013635,0.651,0.142,"2","RP11-397A15.4"
0.738,0.142710505676535,0.476,0.235997354774439,0.873,0.422,"2","IQGAP3"
0.737,1.81955807062024,0.474,2.63604427136264,0.714,0.288,"2","C1GALT1C1"
0.737,0.554984021579,0.474,0.812458932326657,0.698,0.238,"2","KLHL13"
0.737,0.964103225466109,0.474,1.39836558812753,0.984,0.787,"2","WNK3"
0.737,0.628336687774604,0.474,0.907490680203509,1,0.796,"2","PRDX4"
0.737,0.542344342262806,0.474,0.789671486987936,0.873,0.481,"2","PROSC"
0.737,0.516605433212913,0.474,0.74624859895763,1,0.951,"2","CNOT7"
0.737,0.699246775045927,0.474,1.01734374107898,0.921,0.515,"2","EFHC1"
0.737,0.201146707081878,0.474,0.296155511924922,1,0.946,"2","AC004069.2"
0.737,0.441185196336944,0.474,0.664584816081413,0.825,0.375,"2","MCM8"
0.737,0.966732614426624,0.474,1.40138536225385,0.825,0.393,"2","CCDC150"
0.737,0.11992715625986,0.474,0.198198711471038,0.794,0.36,"2","LMNB2"
0.737,0.473575003540803,0.474,0.687051510189957,0.841,0.436,"2","IQCK"
0.737,0.567289262420562,0.474,0.81905384487732,0.984,0.87,"2","RAB11A"
0.737,0.723092482765747,0.474,1.17122801117085,0.794,0.328,"2","RP11-112J1.1"
0.737,0.94375646693269,0.474,1.37802004545095,0.714,0.267,"2","SPA17"
0.737,0.558932195417414,0.474,0.806733362481964,1,0.89,"2","BUB3"
0.737,0.947736511035039,0.474,1.37566588936991,0.857,0.425,"2","DNA2"
0.737,0.564114222991204,0.474,0.817180051640606,0.841,0.449,"2","SUV39H2"
0.737,0.497493244402494,0.474,0.720152331559984,0.984,0.721,"2","CNIH4"
0.737,0.725993093804214,0.474,1.05336209292358,0.921,0.555,"2","AURKAIP1"
0.736,0.313343996445259,0.472,0.456365089345329,0.921,0.598,"2","PNMA2"
0.736,0.828094219722932,0.472,1.19755471745668,0.937,0.69,"2","C4orf27"
